system_id,aggregation_type,mean,min,max,count,invalid_count,p05,p10,p20,p25,p30,p50,p80,p90,p95,p99,perturbation,fraction_species_perturbable,threshold
BIOMD0000000343,model,0.6003611272925505,0.0,0.9989990654963286,9,1,0.0565383959391707,0.1130767918783415,0.2017938349180341,0.2420923982981054,0.274734981639039,0.888888888888889,0.9434835133924276,0.9567582641707632,0.977878664833546,0.994774985363772,-0.1,1.0,0.001
BIOMD0000000343,model,0.6068588530860413,0.0,0.9989990654962982,9,1,0.0565383959390917,0.1130767918781834,0.2017938349078973,0.2420923982813427,0.2747349816293906,0.9203530695138932,0.9466662067248562,0.9576945499413648,0.9783468077188316,0.994868613940805,-0.05,1.0,0.001
BIOMD0000000343,model,0.6127068062997789,0.0,1.0,9,1,0.0565383959390105,0.113076791878021,0.2017938348970949,0.242092398263474,0.2747349816191275,0.9203530695100582,0.9673184645025104,0.9991992523970136,0.9995996261985068,0.9999199252397014,0.0,1.0,0.001
BIOMD0000000343,model,0.6074158010063444,0.0,0.9989990654962396,9,1,0.0565383959389356,0.1130767918778713,0.2017938348871463,0.2420923982470177,0.2747349816096472,0.9203530695066304,0.9486712192565564,0.96170457500401,0.9803518202501248,0.9952696164470168,0.05,1.0,0.001
BIOMD0000000343,model,0.6026057961937035,0.0,0.9989990654962088,9,1,0.0565383959388548,0.1130767918777096,0.2017938348763282,0.2420923982291224,0.2747349815993539,0.9090909090909092,0.9434835133853112,0.9567582641717348,0.9778786648339718,0.9947749853637614,0.1,1.0,0.001
BIOMD0000000343,model,0.5941882877712179,0.0,0.9989990654961528,9,1,0.0565383959387009,0.1130767918774018,0.2017938348559427,0.2420923981954029,0.2747349815799565,0.8333333333333334,0.9434835133818286,0.9567582641722104,0.9778786648341816,0.9947749853637584,0.2,1.0,0.001
BIOMD0000000343,model,0.5756697692371361,0.0,0.9989990654959732,9,1,0.0565383959382219,0.1130767918764439,0.201793834792115,0.2420923980898217,0.2747349815192271,0.6666666666666667,0.9434835133710008,0.9567582641737026,0.977878664834838,0.994774985363746,0.5,1.0,0.001
BIOMD0000000373,model,0.0299340590156336,0.0,0.1234244975017438,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0688911324861531,0.1010381483653123,0.1122313229335281,0.1211858625881007,-0.5,1.0,0.001
BIOMD0000000373,model,0.0276104748140331,0.0,0.193273323698232,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0773093294792928,0.1352913265887622,0.1816769242763379,-0.2,1.0,0.001
BIOMD0000000373,model,0.0325089121514242,0.0,0.2275623850599695,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0910249540239878,0.1592936695419785,0.2139086419563712,-0.1,1.0,0.001
BIOMD0000000373,model,0.0313801331812246,0.0,0.2196609322685726,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878643729074291,0.1537626525880007,0.2064812763324581,-0.05,1.0,0.001
BIOMD0000000373,model,0.0008569620019529,0.0,0.0059987340136706,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023994936054682,0.0041991138095694,0.0056388099728504,0.0,1.0,0.001
BIOMD0000000373,model,0.0,0.0,0.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0,0.001
BIOMD0000000373,model,0.0196674053534715,0.0,0.1376718374743006,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0550687349897203,0.0963702862320103,0.1294115272258425,0.1,1.0,0.001
BIOMD0000000373,model,0.0421072895225973,0.0,0.2947510266581816,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1179004106632727,0.2063257186607269,0.2770659650586906,0.2,1.0,0.001
BIOMD0000000373,model,0.0024495074049318,0.0,0.017146551834523,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068586207338092,0.0120025862841661,0.0161177587244516,0.5,1.0,0.001
BIOMD0000000374,model,0.321923839255296,0.0008032191798053,0.7796580227985025,5,0,0.0350488256440502,0.069294432108295,0.1377856450367847,0.1720312515010295,0.1996696834222475,0.3102234111071195,0.4334542379117189,0.6065561303551107,0.6931070765768065,0.7623478335541632,-0.5,1.0,0.001
BIOMD0000000374,model,0.5372529957914317,0.0008957021853359,0.9554640883398252,5,0,0.0920384995109475,0.1831812968365592,0.3654668914877825,0.4566096888133941,0.4642558079064073,0.49484028427846,0.8138569899400795,0.8846605391399524,0.9200623137398888,0.948383733419838,-0.2,1.0,0.001
BIOMD0000000374,model,0.4537156529202731,0.0,0.9865548654192292,5,0,0.0002440569339114,0.0004881138678229,0.0009762277356458,0.0012202846695573,0.0979730953032404,0.4849843378379726,0.8339659944235309,0.91026042992138,0.9484076476703046,0.9789254218694444,-0.1,1.0,0.001
BIOMD0000000374,model,0.4407831753510369,0.0,0.9911130651668772,5,0,0.0002343441651715,0.000468688330343,0.0009373766606861,0.0011717208258577,0.1003688542307427,0.4971573878502829,0.769801575363109,0.8804573202649931,0.9357851927159352,0.9800474906766888,-0.05,1.0,0.001
BIOMD0000000374,model,0.4264004480697451,0.0,0.9797530088220316,5,0,0.0003088922089016,0.0006177844178033,0.0012355688356067,0.0015444610445084,0.1031172676498773,0.509408494071353,0.7089876228930723,0.844370315857552,0.9120616623397916,0.9662147395255836,0.0,1.0,0.001
BIOMD0000000374,model,0.4128980580268198,0.0,0.9619489314474858,5,0,0.000820551576857,0.0016411031537141,0.0032822063074283,0.0041027578842854,0.1079217188838551,0.5231975628821344,0.6525826166256521,0.807265774036569,0.8846073527420273,0.946480615706394,0.05,1.0,0.001
BIOMD0000000374,model,0.4005555779697289,0.0,0.9468488083877956,5,0,0.0002329359853529,0.0004658719707058,0.0009317439414116,0.0011646799267645,0.1020827542275498,0.5057550514306909,0.6285772417602736,0.7877130250740347,0.8672809167309151,0.9309352300564196,0.1,1.0,0.001
BIOMD0000000374,model,0.4099132564186945,0.0,0.9228529207410512,5,0,0.0002592759330653,0.0005185518661306,0.0010371037322613,0.0012963796653267,0.0907676118535435,0.4486525406064108,0.7259821370127575,0.8244175288769042,0.8736352248089776,0.9130093815546364,0.2,1.0,0.001
BIOMD0000000374,model,0.3707791690479723,0.0,0.8632378584567185,4,1,0.0085831355433967,0.0171662710867935,0.034332542173587,0.0429156777169838,0.0514988132603806,0.3099394088675854,0.682889891850203,0.7730638751534608,0.8181508668050895,0.8542204601263926,0.5,1.0,0.001
BIOMD0000000375,model,0.0766875080934379,0.0,0.3224058091145364,5,0,0.0,0.0,0.0,0.0,0.0001815917103409,0.0009079585517047,0.1125801800636661,0.2174929945891012,0.2699494018518187,0.3119145276619929,-0.5,1.0,0.001
BIOMD0000000375,model,0.134589874831731,0.0,0.5746893176268534,5,0,0.0,0.0,0.0,0.0,0.0002253256155643,0.0011266280778216,0.1926446062885548,0.3836669619577041,0.4791781397922786,0.5555870820599385,-0.2,1.0,0.001
BIOMD0000000375,model,0.15359632259572,0.0,0.6564647666768996,5,0,0.0,0.0,0.0,0.0,0.000281228744634,0.0014061437231703,0.2193815153982042,0.4379231410375519,0.5471939538572256,0.6346106041129648,-0.1,1.0,0.001
BIOMD0000000375,model,0.1606638503532063,0.0,0.6835166990427038,5,0,0.0,0.0,0.0,0.0,0.0003220121118053,0.0016100605590269,0.2312573335399816,0.4573870162913427,0.5704518576670232,0.6609037307675677,-0.05,1.0,0.001
BIOMD0000000375,model,0.1589135483606245,0.0,0.6652188068488707,5,0,0.0,0.0,0.0,0.0,0.0003089106755816,0.0015445533779083,0.2352872666308491,0.4502530367398599,0.5577359217943652,0.6437222298379696,0.0,1.0,0.001
BIOMD0000000375,model,0.1539516036085377,0.0,0.629316989067064,5,0,0.0,0.0,0.0,0.0,0.0004532721145116,0.0022663605725583,0.2364031325358658,0.4328600608014649,0.5310885249342644,0.6096712962405041,0.05,1.0,0.001
BIOMD0000000375,model,0.1451944917709133,0.0,0.5885425779014423,5,0,0.0,0.0,0.0,0.0,0.0003225131427564,0.0016125657137824,0.2263623677717621,0.4074524728366021,0.4979975253690221,0.5704335673949582,0.1,1.0,0.001
BIOMD0000000375,model,0.1005725611523094,0.0,0.5011485343205252,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1016011240169229,0.301374829168724,0.4012616817446245,0.4811711638053451,0.2,1.0,0.001
BIOMD0000000375,model,0.0440776369431759,0.0,0.2185903567349021,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0451563337317624,0.1318733452333322,0.1752318509841172,0.2099186555847451,0.5,1.0,0.001
BIOMD0000000376,model,0.1230547875942548,0.0,0.5567728047044064,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3704206052162347,0.4264092536161622,0.4915910291602843,0.543736449595582,-0.5,1.0,0.001
BIOMD0000000376,model,0.1934635692594165,0.0,0.8607475529296562,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.566140583524784,0.7012111253991419,0.7809793391643991,0.8447939101766049,-0.2,1.0,0.001
BIOMD0000000376,model,0.2166694983283086,0.0,0.9431848091093442,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6315166104240418,0.8086630620780089,0.8759239355936765,0.9297326344062108,-0.1,1.0,0.001
BIOMD0000000376,model,0.3303657038197374,0.0,0.9489578982280372,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7133118438878969,0.9292632141808363,0.9391105562044368,0.9469884298233172,-0.05,1.0,0.001
BIOMD0000000376,model,0.3467606712409953,0.0,0.9829148765645072,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7309724522037352,0.9824924766600373,0.9827036766122722,0.9828726365740602,0.0,1.0,0.001
BIOMD0000000376,model,0.228416257060125,0.0,0.9193454783994992,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7222535676658381,0.8709797815960376,0.8951626299977684,0.914508908719153,0.05,1.0,0.001
BIOMD0000000376,model,0.2162247757185664,0.0,0.8641925426576297,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7364756488659008,0.7778043413807004,0.820998442019165,0.8555537225299368,0.1,1.0,0.001
BIOMD0000000376,model,0.1941553791431258,0.0,0.758794508438497,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6268781177424366,0.7500365443934504,0.7544155264159738,0.7579187120339924,0.2,1.0,0.001
BIOMD0000000376,model,0.1005889108717469,0.0,0.446311712540641,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2287427281396612,0.4314235789089137,0.4388676457247774,0.4448228991774683,0.5,1.0,0.001
BIOMD0000000377,model,0.1671204093575196,0.0,0.6684816374300785,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2673926549720316,0.4679371462010551,0.5682093918155665,0.6484271883071759,-0.5,1.0,0.001
