system_id,aggregation_type,mean,min,max,count,invalid_count,p05,p10,p20,p25,p30,p50,p80,p90,p95,p99
BIOMD0000000005,model,0.0,0.0,0.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIOMD0000000005,C2,,,,0,1000,,,,,,,,,,
BIOMD0000000005,CP,0.006316350936584499,0.0,1.0,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIOMD0000000005,M,0.0,0.0,0.0,284,716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIOMD0000000005,pM,0.0020819719057414464,0.0,1.0,961,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIOMD0000000005,Y,,,,0,1000,,,,,,,,,,
BIOMD0000000005,YP,0.0,0.0,0.0,530,470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIOMD0000000010,model,0.0,0.0,0.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIOMD0000000010,MKKK,0.0977021591221872,0.0,1.0,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48989721585359314,0.8290366516125259,0.9703842461513563
BIOMD0000000010,MKKK_P,0.04546318175415969,0.0,1.0,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49105061722327603,0.9734517353035805
BIOMD0000000010,MKK,0.010894020864902104,0.0,1.0,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6067965407252689
BIOMD0000000010,MKK_P,0.03629524383074561,0.0,1.0,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2962135288680259,0.804734306681738
BIOMD0000000010,MKK_PP,0.01970611312079296,0.0,1.0,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19949898302289604,0.36257109394135756
BIOMD0000000010,MAPK,0.023770450000219663,0.0,1.0,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8318766606487685
BIOMD0000000010,MAPK_P,0.015314466632516158,0.0,1.0,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7517537058912744
BIOMD0000000010,MAPK_PP,0.039481655518271104,0.0,1.0,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38247956884216816,0.8551098948326227
BIOMD0000000042,model,0.0,0.0,0.0,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIOMD0000000042,ATP,0.054904538972584196,0.0,1.0,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6926382475985481,0.9886232975812617
BIOMD0000000042,ADP,0.019251274367344896,0.0,1.0,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9011838241496773
BIOMD0000000042,AMP,0.05801397693024458,0.0,0.9637155793384644,213,787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7435315374194932,0.9363427693496583
BIOMD0000000042,GLC,0.11717136024571048,0.0,0.9999999999999999,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8271483901791867,0.9693253181404397,0.9965360004166653
BIOMD0000000042,F6P,0.009432590652253669,0.0,1.0,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42944916967095675
BIOMD0000000042,FBP,0.009564743591173557,0.0,0.9831194722764071,998,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4889376469255542
BIOMD0000000042,GAP,0.021355829238836714,0.0,0.9945112482301095,997,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.906765654165087
BIOMD0000000042,NAD,0.04543418955839713,0.0,1.0,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5496368359750838,0.9798881913964448
BIOMD0000000042,NADH,0.057810461444138345,0.0,1.0,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7231022310907084,0.9706100365765757
BIOMD0000000042,DPG,0.030432271219202847,0.0,1.0,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032730432668433194,0.8458897254811879
BIOMD0000000042,PEP,0.009375143503709256,0.0,0.9667560624456937,994,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41078317935489866
BIOMD0000000042,PYR,0.007235078028417271,0.0,0.9972635522805263,997,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1854762367651193
BIOMD0000000042,ACA,0.018788710799329783,0.0,1.0,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8376439399661478
BIOMD0000000042,EtOH,0.047139357763982745,0.0,1.0,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5064303153369775,0.9548362734106436
BIOMD0000000042,P,0.03147106036084515,0.0,0.9996220800322032,999,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08425396272195305,0.9402294052470342
BIOMD0000000234,model,0.06898694692244085,0.0,0.1379738938448817,2,0,0.006898694692244085,0.01379738938448817,0.02759477876897634,0.03449347346122043,0.04139216815346451,0.06898694692244085,0.11037911507590537,0.12417650446039354,0.13107519915263763,0.1365941549064329
BIOMD0000000234,Ce,0.12905374110280277,0.0,0.9926041722851336,999,1,0.0,0.0,0.0,0.0,0.0,0.0,0.243840466909913,0.6079401010556184,0.7967200460836388,0.9467352796164946
BIOMD0000000234,Size,0.6256994485155535,0.07990978890988298,1.0,1000,0,0.09498816039828535,0.1379738938448817,0.26253623998004944,0.33668546816469735,0.4082483449524761,0.696995887237824,0.9558921533277513,0.9861904145588793,0.9932124533766002,0.9989560768403604
BIOMD0000000278,model,,,,0,3,,,,,,,,,,
BIOMD0000000278,R,,,,0,1000,,,,,,,,,,
BIOMD0000000278,B,,,,0,1000,,,,,,,,,,
BIOMD0000000278,C,,,,0,1000,,,,,,,,,,
BIOMD0000000279,model,0.999999800047231,0.9999994961317488,0.9999999966688637,3,0,0.999999537252682,0.9999995783736151,0.9999996606154814,0.9999997017364146,0.9999997428573477,0.9999999073410804,0.9999999609377503,0.999999978803307,0.9999999877360854,0.9999999948823081
BIOMD0000000279,x1,0.9999997859860613,0.9999994799422001,1.0,1000,0,0.9999994840112355,0.9999994961317488,0.9999995445272107,0.999999580802162,0.9999996251285956,0.9999998319279595,0.9999999779723743,0.9999999902101921,0.9999999962040979,0.9999999994272477
BIOMD0000000279,x2,0.9999999518982075,0.9999998949524213,1.0,1000,0,0.9999999026644316,0.9999999073410804,0.9999999249168766,0.999999930841585,0.9999999363439028,0.9999999543232658,0.9999999783359339,0.999999992351594,0.9999999988081125,0.9999999995827739
BIOMD0000000279,z,0.999999998176772,0.9999999964109417,1.0,1000,0,0.9999999965375579,0.9999999966688637,0.9999999970034001,0.9999999971656178,0.9999999973380004,0.999999998084246,0.9999999994246452,0.9999999997163737,0.9999999998707194,0.9999999999735076
BIOMD0000000297,model,0.054310669645007685,0.0,0.9775920536101383,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14663880804151935,0.8114014044964132
BIOMD0000000297,Trim,0.015048967350655026,0.0,1.0,587,413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9056499232327782
BIOMD0000000297,Clb,0.010043220729267428,0.0,1.0,443,557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4069142137044016
BIOMD0000000297,Sic,0.0034637403181983707,0.0,0.24338065893098026,590,410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16343842587080037
BIOMD0000000297,PTrim,0.0,0.0,0.0,258,742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIOMD0000000297,PClb,0.0,0.0,0.0,392,608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIOMD0000000297,SBF,0.002983246681499938,0.0,0.9999999999999999,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIOMD0000000297,IE,0.15470888138204755,0.0,1.0,334,666,0.0,0.0,0.0,0.0,0.0,0.0,0.00048432961979596144,0.8961920149149074,0.9896616970164378,0.9985792095900206
BIOMD0000000297,Cdc20a,0.3650715248803558,0.0,1.0,167,833,0.0,0.0,0.0,0.0,0.0,0.0,0.9139987150594161,0.9614957630369392,0.9816625364365084,0.995768374200625
BIOMD0000000297,Cdc20,0.02033832459490706,0.0,1.0,996,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9058701265508093
BIOMD0000000297,Cdh1,0.02751872626682825,0.0,1.0,555,445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9237510557758423
