model_name,num_species,num_reaction,num_perturbation,num_timepoint,deg0_min,deg0_median,deg0_max,deg0_values,deg0_num_nonzero_term,deg1_min,deg1_median,deg1_max,deg1_values,deg1_num_nonzero_term,deg2_min,deg2_median,deg2_max,deg2_values,deg2_num_nonzero_term
BIOMD0000000018,20,47,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",55,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",456
BIOMD0000000019,93,125,0,1000,0.0,0.0,2.220446049250313e-16,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(2.220446049250313e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17,0.0,0.08096666303656808,0.9999267838688537,"[np.float64(0.9999267838688537), np.float64(0.9994893235005511), np.float64(0.9972130345971271), np.float64(0.8078254652724628), 0.0, 0.0, 0.0, np.float64(0.08096666303656808), np.float64(0.08096666303656808), 0.0, 0.0, np.float64(0.08096666303656808), np.float64(0.9171689960447551), np.float64(0.999602985711915), np.float64(0.08096666303656808), 0.0, np.float64(0.08096666303656808), np.float64(0.21456811338827597), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.9997946181909843), np.float64(0.8550028082422365), np.float64(0.9997949055970935), np.float64(0.8642947541321764), np.float64(0.9760843150285105), np.float64(0.9373302761413461), 0.0, 0.0, np.float64(0.9997953943057851), np.float64(0.8746012666842746), np.float64(0.8243369925555317), np.float64(0.9028164112378059), 0.0, np.float64(0.9690132479025367), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), 0.0, 0.0, np.float64(0.08096666303656808), 0.0, np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), 0.0, np.float64(0.08096666303656808), 0.0, 0.0, np.float64(0.08096666303656808), 0.0, 0.0, 0.0, np.float64(0.08096666303656808)]",1343,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
BIOMD0000000021,10,24,0,1000,0.0,0.0,2.220446049250313e-16,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), 0.0, 0.0]",2,0.0,0.9999993164141169,0.9999999999996237,"[np.float64(0.9999999999996237), np.float64(0.9999999999996237), np.float64(0.9999993164141169), np.float64(0.9999993164141169), np.float64(0.9999995111298828), np.float64(0.9999995111298828), np.float64(0.073636881305297), np.float64(0.073636881305297), 0.0, 0.0]",50,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",434
BIOMD0000000022,10,32,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,0.0,0.30478082517807553,0.9370529247615058,"[0.0, np.float64(0.1182535774336908), np.float64(0.49130807292246026), np.float64(0.766819634222819), 0.0, np.float64(0.8306904033155716), 0.0, np.float64(0.9370529247615058), 0.0, np.float64(0.8653911970880992)]",81,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",618
BIOMD0000000023,5,11,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0,0.0,0.0,0.5899296860657137,"[0.0, 0.0, 0.0, np.float64(0.5899296860657137), np.float64(0.026252462571087487)]",5,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",80
BIOMD0000000026,11,10,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,0.0,0.0,0.909309246540467,"[np.float64(0.8715056281570495), 0.0, 0.0, np.float64(0.7678219678486387), np.float64(0.909309246540467), np.float64(0.7676712539944069), 0.0, 0.0, 0.0, 0.0, np.float64(0.9090320635243817)]",92,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",597
BIOMD0000000027,5,4,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0,0.0,0.9636308523650505,0.9999196418048647,"[np.float64(0.9999196418048647), np.float64(0.9636308523650505), np.float64(0.9914930498927581), 0.0, 0.0]",18,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",2
BIOMD0000000028,16,17,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2,0.0,0.7379259766843118,0.9993270190699644,"[np.float64(0.8301269325299769), np.float64(0.9993270190699644), 0.0, 0.0, np.float64(0.7633946306339288), np.float64(0.7798990574958113), 0.0, 0.0, np.float64(0.7401743927225971), np.float64(0.7503109163528092), 0.0, np.float64(0.9808676489221853), 0.0, 0.0, np.float64(0.8248049716874511), np.float64(0.7356775606460266)]",210,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1956
BIOMD0000000029,6,7,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2,0.0,0.982993261297388,0.9999969518992163,"[np.float64(0.9999969518992163), np.float64(0.9999923168554631), np.float64(0.9890195536833313), np.float64(0.9769669689114445), 0.0, 0.0]",28,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",104
BIOMD0000000030,18,20,0,1000,0.0,0.0,1.1102230246251565e-16,"[np.float64(1.1102230246251565e-16), 0.0, 0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2,0.0,0.0,0.7803394412837773,"[np.float64(0.7803394412837773), 0.0, 0.0, 0.0, np.float64(0.7628952575364382), np.float64(0.7766778940306848), 0.0, 0.0, np.float64(0.7627174553137968), np.float64(0.7627174553132212), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",251,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2467
BIOMD0000000031,6,4,0,1000,0.0,0.0,1.1102230246251565e-16,"[np.float64(1.1102230246251565e-16), 0.0, 0.0, 0.0, 0.0, 0.0]",1,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",7,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",10
BIOMD0000000035,9,16,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",27,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",199
BIOMD0000000036,2,5,0,1000,0.0,0.0,0.0,"[0.0, 0.0]",0,0.0,0.09943450798619263,0.19886901597238527,"[np.float64(0.19886901597238527), 0.0]",4,0.0,0.0,0.0,"[0.0, 0.0]",8
BIOMD0000000038,13,10,0,1000,0.0,0.0,1.1102230246251565e-16,"[0.0, 0.0, 0.0, 0.0, np.float64(1.1102230246251565e-16), 0.0, np.float64(1.1102230246251565e-16), np.float64(1.1102230246251565e-16), np.float64(1.1102230246251565e-16), 0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0]",13,0.43313010539289654,0.7526502507628008,0.9201583821065391,"[np.float64(0.7514180506536678), np.float64(0.7526502507628008), np.float64(0.7385166352690442), np.float64(0.7581221527330952), np.float64(0.7217307797910331), np.float64(0.9201583821065391), np.float64(0.7548542294212697), np.float64(0.6883715316556935), np.float64(0.43313010539289654), np.float64(0.7794103275140246), np.float64(0.7601295259855576), np.float64(0.7511381003152509), np.float64(0.7693300526820467)]",182,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1365
BIOMD0000000039,5,7,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",17,0.0,0.0,0.039290457491205744,"[0.0, 0.0, 0.0, np.float64(0.039290457489628894), np.float64(0.039290457491205744)]",36
BIOMD0000000041,10,9,0,1000,0.0,0.0,1.1102230246251565e-16,"[0.0, 0.0, 0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",10,0.0,0.8332028005438372,0.9999999574488634,"[np.float64(0.9998565712506201), np.float64(0.8362120356002052), np.float64(0.9999999574488634), 0.0, 0.0, np.float64(0.8248124455023484), np.float64(0.8301935654874693), np.float64(0.9916654039825366), np.float64(0.9994195209167769), np.float64(0.8206560816681159)]",94,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",550
BIOMD0000000042,15,25,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,0.0,0.0,0.6686598238175154,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.6686598238175154), 0.0]",124,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1474
BIOMD0000000043,5,7,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",5,0.9983328683239974,0.9999999239958149,0.9999999268260578,"[np.float64(0.9999999268260578), np.float64(0.9999992837342234), np.float64(0.9999999239958149), np.float64(0.9983328683239974), np.float64(0.9999999239958183)]",25,0.9984106075955135,0.9999999243484208,0.9999999271049517,"[np.float64(0.9999999271049517), np.float64(0.999999318587784), np.float64(0.9999999243484208), np.float64(0.9984106075955135), np.float64(0.9999999243484237)]",90
BIOMD0000000044,4,8,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",11,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",24
BIOMD0000000045,4,8,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",0,0.047250197823334394,0.3528716628156073,0.41850981826310185,"[np.float64(0.41850981826310185), np.float64(0.047250197823334394), np.float64(0.3277610678972347), np.float64(0.37798225773397987)]",12,0.10096436675883225,0.2735061518532942,0.43271807969709153,"[np.float64(0.43271807969709153), np.float64(0.10096436675883225), np.float64(0.16696560952108708), np.float64(0.3800466941855013)]",46
BIOMD0000000046,12,15,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,0.0,0.2865845306398318,0.791116058865717,"[np.float64(0.6795814754075415), np.float64(0.791116058865717), np.float64(0.4096068098800989), np.float64(0.6021673178463849), 0.0, 0.0, np.float64(0.07495263548731668), 0.0, np.float64(0.019022923514367296), np.float64(0.1635622513995647), np.float64(0.77945478333095), np.float64(0.44068195355788997)]",51,0.0,0.0,0.8118859566630924,"[np.float64(0.8118859566630924), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",415
BIOMD0000000050,14,16,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4,0.0,0.0,0.9999999551656221,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.9999999551656221), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",70,0.0,0.17419581271323437,0.17419581271323437,"[0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.17419581271323437), np.float64(0.17419581271323437), 0.0, np.float64(0.17419581271323437), np.float64(0.17419581271323437), np.float64(0.17419581271323437), np.float64(0.17419581271323437), np.float64(0.17419581271323437), np.float64(0.17419581271323437)]",244
BIOMD0000000051,18,48,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,0.0,0.0,0.993514757399324,"[np.float64(0.9912397398439966), 0.0, np.float64(0.9924497305063531), np.float64(0.993514757399324), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.9934797930076815), 0.0, 0.0]",280,0.0,0.0,0.9994860121591526,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.9994860121591526), np.float64(0.9394811280723939), 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.4419977096568597), 0.0, 0.0, 0.0, 0.0]",3380
BIOMD0000000053,6,12,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,0.0,0.09490884767430108,0.99995933883656,"[0.0, np.float64(0.99995933883656), np.float64(0.9971272007888579), np.float64(0.09490884767430108), 0.0, np.float64(0.09490884767430108)]",19,0.09490659519785705,0.9864853497254527,0.9999996118036357,"[np.float64(0.9999996118036357), np.float64(0.9999593459671299), np.float64(0.9971276753899456), np.float64(0.09490659519785705), np.float64(0.9758430240609596), np.float64(0.09490659519785705)]",45
BIOMD0000000054,3,5,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",0,0.0,0.0,0.9886234492000532,"[np.float64(0.9886234492000532), 0.0, 0.0]",8,0.0,0.0,0.0,"[0.0, 0.0, 0.0]",23
BIOMD0000000057,6,5,0,1000,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,0.0,0.9981102121675695,0.9997964388838816,"[np.float64(0.9994749998770989), np.float64(0.9063393127877656), np.float64(0.9994088299817513), 0.0, np.float64(0.9968115943533876), np.float64(0.9997964388838816)]",23,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",168
