system_id,species_name,frequencies,endtime
BIOMD0000000339,C_warf,[],2.0
BIOMD0000000339,A_warf,[],2.0
BIOMD0000000339,Integral_Fibrin,[],2.0
BIOMD0000000342,TGF_beta_ex,[],480.0
BIOMD0000000342,T1R_surf,[],480.0
BIOMD0000000342,T1R_endo,[],480.0
BIOMD0000000342,T2R_surf,[],480.0
BIOMD0000000342,T2R_endo,[],480.0
BIOMD0000000342,LRC_surf,[],480.0
BIOMD0000000342,LRC_endo,[],480.0
BIOMD0000000342,Smad2c,[],480.0
BIOMD0000000342,Smad2n,[],480.0
BIOMD0000000342,Smad4c,[],480.0
BIOMD0000000342,Smad4n,[],480.0
BIOMD0000000342,PSmad2c,[],480.0
BIOMD0000000342,PSmad2_PSmad2_c,[],480.0
BIOMD0000000342,PSmad2_Smad4_c,[],480.0
BIOMD0000000342,PSmad2n,[],480.0
BIOMD0000000342,PSmad2_PSmad2_n,[],480.0
BIOMD0000000342,PSmad2_Smad4_n,[],480.0
BIOMD0000000342,TGF_beta_endo,[],480.0
BIOMD0000000342,TGF_beta_ns,[],480.0
BIOMD0000000343,measIRp,[],10.0
BIOMD0000000343,IR,[],10.0
BIOMD0000000343,IRins,[],10.0
BIOMD0000000343,IRp,[],10.0
BIOMD0000000343,IRip,[],10.0
BIOMD0000000343,IRi,[],10.0
BIOMD0000000343,IRS,[],10.0
BIOMD0000000343,IRSip,[],10.0
BIOMD0000000343,X,[],10.0
BIOMD0000000343,Xp,[],10.0
BIOMD0000000373,V,"[2.85e-06, 3.282e-05, 3.568e-05, 3.996e-05]",700000.0
BIOMD0000000373,n,"[2.85e-06, 3.568e-05, 3.996e-05]",700000.0
BIOMD0000000373,c,[2.85e-06],700000.0
BIOMD0000000373,cer,[2.85e-06],700000.0
BIOMD0000000373,g6p,[2.85e-06],700000.0
BIOMD0000000373,fbp,"[2.85e-06, 7.14e-06]",700000.0
BIOMD0000000373,adp,[2.85e-06],700000.0
BIOMD0000000374,V_membrane,"[6.66e-05, 0.00014985]",60000.0
BIOMD0000000374,n,[6.66e-05],60000.0
BIOMD0000000374,jm,[8.325e-05],60000.0
BIOMD0000000374,Ca_er_Ca_equations,[8.325e-05],60000.0
BIOMD0000000374,Ca_i,"[6.66e-05, 0.00014985]",60000.0
BIOMD0000000375,V_membrane,[],800000.0
BIOMD0000000375,n,[],800000.0
BIOMD0000000375,jm,[],800000.0
BIOMD0000000375,Ca_er_Ca_equations,[],800000.0
BIOMD0000000375,Ca_i,[],800000.0
BIOMD0000000376,Vm,"[3.33e-06, 3.996e-05, 7.826e-05]",600000.0
BIOMD0000000376,n,"[3.996e-05, 6.826e-05]",600000.0
BIOMD0000000376,G6P,[3.33e-06],600000.0
BIOMD0000000376,FBP,[3.33e-06],600000.0
BIOMD0000000376,NADHm,[3.33e-06],600000.0
BIOMD0000000376,delta_psi,[3.33e-06],600000.0
BIOMD0000000376,Cam,[3.33e-06],600000.0
BIOMD0000000376,ADPm,[3.33e-06],600000.0
BIOMD0000000376,adp,[3.33e-06],600000.0
BIOMD0000000376,c,[3.33e-06],600000.0
BIOMD0000000376,Caer,[3.33e-06],600000.0
BIOMD0000000377,V,[0.0003996],30000.0
BIOMD0000000377,n,[0.0003996],30000.0
BIOMD0000000377,s1,[0.0003996],30000.0
BIOMD0000000377,s2,[0.0003996],30000.0
BIOMD0000000378,V_membrane,[0.0624375],64.0
BIOMD0000000378,h,[0.0624375],64.0
BIOMD0000000378,d,[0.0624375],64.0
BIOMD0000000378,n,[0.0624375],64.0
BIOMD0000000378,Ca_i_cytosolic_calcium,[0.0624375],64.0
BIOMD0000000378,Ca_lum,[0.0624375],64.0
BIOMD0000000459,sigb,[],800.0
BIOMD0000000459,lacz,[],800.0
BIOMD0000000459,x,[],800.0
BIOMD0000000460,sigb,[],800.0
BIOMD0000000460,lacz,[],800.0
BIOMD0000000460,x,[],800.0
BIOMD0000000461,sigb,[],800.0
BIOMD0000000461,lacz,[],800.0
BIOMD0000000461,x,[],800.0
BIOMD0000000468,s1,[],12000.0
BIOMD0000000468,s2,[],12000.0
BIOMD0000000468,s3,[],12000.0
BIOMD0000000468,s4,[],12000.0
BIOMD0000000468,s5,[],12000.0
BIOMD0000000468,s6,[],12000.0
BIOMD0000000468,s7,[],12000.0
BIOMD0000000468,s8,[],12000.0
BIOMD0000000468,s9,[],12000.0
BIOMD0000000468,s10,[],12000.0
BIOMD0000000468,s11,[],12000.0
BIOMD0000000468,s12,[],12000.0
BIOMD0000000468,s13,[],12000.0
BIOMD0000000468,s14,[],12000.0
BIOMD0000000468,s15,[],12000.0
BIOMD0000000468,s16,[],12000.0
BIOMD0000000468,s17,[],12000.0
BIOMD0000000468,s18,[],12000.0
BIOMD0000000468,s19,[],12000.0
BIOMD0000000468,s20,[],12000.0
BIOMD0000000468,s21,[],12000.0
BIOMD0000000468,s22,[],12000.0
BIOMD0000000468,s23,[],12000.0
BIOMD0000000468,s24,[],12000.0
BIOMD0000000468,s25,[],12000.0
BIOMD0000000468,s26,[],12000.0
BIOMD0000000468,s27,[],12000.0
BIOMD0000000468,s28,[],12000.0
BIOMD0000000468,s35,[],12000.0
BIOMD0000000468,s37,[],12000.0
BIOMD0000000468,s38,[],12000.0
BIOMD0000000468,s39,[],12000.0
BIOMD0000000468,s42,[],12000.0
BIOMD0000000468,s43,[],12000.0
BIOMD0000000468,s44,[],12000.0
BIOMD0000000468,s45,[],12000.0
BIOMD0000000468,s47,[],12000.0
BIOMD0000000468,s48,[],12000.0
BIOMD0000000468,s49,[],12000.0
BIOMD0000000468,s50,[],12000.0
BIOMD0000000468,s51,[],12000.0
BIOMD0000000468,s52,[],12000.0
BIOMD0000000468,s57,[],12000.0
BIOMD0000000468,s58,[],12000.0
BIOMD0000000468,s60,[],12000.0
BIOMD0000000468,s61,[],12000.0
BIOMD0000000468,s62,[],12000.0
BIOMD0000000468,s63,[],12000.0
BIOMD0000000468,s64,[],12000.0
BIOMD0000000468,s65,[],12000.0
BIOMD0000000468,s66,[],12000.0
BIOMD0000000468,s91,[],12000.0
BIOMD0000000468,s92,[],12000.0
BIOMD0000000468,s93,[],12000.0
BIOMD0000000468,s94,[],12000.0
BIOMD0000000468,s95,[],12000.0
BIOMD0000000468,s96,[],12000.0
BIOMD0000000468,s97,[],12000.0
BIOMD0000000468,s98,[],12000.0
BIOMD0000000468,s99,[],12000.0
BIOMD0000000468,s100,[],12000.0
BIOMD0000000468,s101,[],12000.0
BIOMD0000000468,s102,[],12000.0
BIOMD0000000468,s103,[],12000.0
BIOMD0000000468,s104,[],12000.0
BIOMD0000000468,s105,[],12000.0
BIOMD0000000468,s106,[],12000.0
BIOMD0000000468,s107,[],12000.0
BIOMD0000000468,s108,[],12000.0
BIOMD0000000468,s110,[],12000.0
BIOMD0000000468,s111,[],12000.0
BIOMD0000000468,s112,[],12000.0
BIOMD0000000468,s113,[],12000.0
BIOMD0000000468,s114,[],12000.0
BIOMD0000000468,s115,[],12000.0
BIOMD0000000468,s116,[],12000.0
BIOMD0000000468,s117,[],12000.0
BIOMD0000000468,s118,[],12000.0
BIOMD0000000468,s119,[],12000.0
BIOMD0000000474,InR,[],2805.0
BIOMD0000000474,Ins_InR,[],2805.0
BIOMD0000000474,Ins_InR_P,[],2805.0
BIOMD0000000474,Ins_2_InR_P,[],2805.0
BIOMD0000000474,cytoplasm_InR,[],2805.0
BIOMD0000000474,cytoplasm_Ins_2_InR_P,[],2805.0
BIOMD0000000474,cytoplasm_Ins_InR_P,[],2805.0
BIOMD0000000474,PTP1B,[],2805.0
BIOMD0000000474,IRS1_TyrP_PI3K,[],2805.0
BIOMD0000000474,PI345P3,[],2805.0
BIOMD0000000474,PIP2,[],2805.0
BIOMD0000000474,Akt,[],2805.0
BIOMD0000000474,Akt_P2,[],2805.0
BIOMD0000000474,PKC,[],2805.0
BIOMD0000000474,PKC_P,[],2805.0
BIOMD0000000474,AS160,[],2805.0
BIOMD0000000474,AS160_P,[],2805.0
BIOMD0000000474,cytoplasm_GLUT4,[],2805.0
BIOMD0000000474,cellsurface_GLUT4,[],2805.0
BIOMD0000000474,PTEN,[],2805.0
BIOMD0000000474,PP2A,[],2805.0
BIOMD0000000474,PTP1B_ox,[],2805.0
BIOMD0000000474,PTEN_ox,[],2805.0
BIOMD0000000474,ROS,[],2805.0
BIOMD0000000474,GSH,[],2805.0
BIOMD0000000474,GSSG,[],2805.0
BIOMD0000000474,cytoplasm_SOD2,[],2805.0
BIOMD0000000474,NOX_inact,[],2805.0
BIOMD0000000474,NOX,[],2805.0
BIOMD0000000474,NOX_deact,[],2805.0
BIOMD0000000474,IRS1,[],2805.0
BIOMD0000000474,IRS1_TyrP,[],2805.0
BIOMD0000000474,IRS1_PolySerP,[],2805.0
BIOMD0000000474,IRS1_TyrP_PolySerP,[],2805.0
BIOMD0000000474,PI3K,[],2805.0
BIOMD0000000474,JNK_P,[],2805.0
BIOMD0000000474,IKK_P,[],2805.0
BIOMD0000000474,JNK,[],2805.0
BIOMD0000000474,IKK,[],2805.0
BIOMD0000000474,DUSP,[],2805.0
BIOMD0000000474,DUSP_ox,[],2805.0
BIOMD0000000474,degr_Foxo1,[],2805.0
BIOMD0000000474,cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb0,[],2805.0
BIOMD0000000474,nucleus_Foxo1_Pa0_Pd0_Pe0_pUb0,[],2805.0
BIOMD0000000474,dnabound_Foxo1_Pa0_Pd0_Pe0_pUb0,[],2805.0
BIOMD0000000474,cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb1,[],2805.0
BIOMD0000000474,nucleus_Foxo1_Pa0_Pd0_Pe0_pUb1,[],2805.0
BIOMD0000000474,dnabound_Foxo1_Pa0_Pd0_Pe0_pUb1,[],2805.0
BIOMD0000000474,cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb0,[],2805.0
BIOMD0000000474,nucleus_Foxo1_Pa0_Pd0_Pe1_pUb0,[],2805.0
BIOMD0000000474,dnabound_Foxo1_Pa0_Pd0_Pe1_pUb0,[],2805.0
BIOMD0000000474,cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb1,[],2805.0
BIOMD0000000474,nucleus_Foxo1_Pa0_Pd0_Pe1_pUb1,[],2805.0
BIOMD0000000474,dnabound_Foxo1_Pa0_Pd0_Pe1_pUb1,[],2805.0
BIOMD0000000474,cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb0,[],2805.0
BIOMD0000000474,nucleus_Foxo1_Pa0_Pd1_Pe0_pUb0,[],2805.0
BIOMD0000000474,dnabound_Foxo1_Pa0_Pd1_Pe0_pUb0,[],2805.0
BIOMD0000000474,cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb1,[],2805.0
BIOMD0000000474,nucleus_Foxo1_Pa0_Pd1_Pe0_pUb1,[],2805.0
BIOMD0000000474,dnabound_Foxo1_Pa0_Pd1_Pe0_pUb1,[],2805.0
BIOMD0000000474,cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb0,[],2805.0
BIOMD0000000474,nucleus_Foxo1_Pa0_Pd1_Pe1_pUb0,[],2805.0
BIOMD0000000474,dnabound_Foxo1_Pa0_Pd1_Pe1_pUb0,[],2805.0
BIOMD0000000474,cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb1,[],2805.0
BIOMD0000000474,nucleus_Foxo1_Pa0_Pd1_Pe1_pUb1,[],2805.0
BIOMD0000000474,dnabound_Foxo1_Pa0_Pd1_Pe1_pUb1,[],2805.0
BIOMD0000000474,cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb0,[],2805.0
BIOMD0000000474,nucleus_Foxo1_Pa1_Pd0_Pe0_pUb0,[],2805.0
BIOMD0000000474,dnabound_Foxo1_Pa1_Pd0_Pe0_pUb0,[],2805.0
BIOMD0000000474,cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb1,[],2805.0
BIOMD0000000474,nucleus_Foxo1_Pa1_Pd0_Pe0_pUb1,[],2805.0
BIOMD0000000474,dnabound_Foxo1_Pa1_Pd0_Pe0_pUb1,[],2805.0
BIOMD0000000474,cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb0,[],2805.0
BIOMD0000000474,nucleus_Foxo1_Pa1_Pd0_Pe1_pUb0,[],2805.0
BIOMD0000000474,dnabound_Foxo1_Pa1_Pd0_Pe1_pUb0,[],2805.0
BIOMD0000000474,cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb1,[],2805.0
BIOMD0000000474,nucleus_Foxo1_Pa1_Pd0_Pe1_pUb1,[],2805.0
BIOMD0000000474,dnabound_Foxo1_Pa1_Pd0_Pe1_pUb1,[],2805.0
BIOMD0000000474,cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb0,[],2805.0
BIOMD0000000474,nucleus_Foxo1_Pa1_Pd1_Pe0_pUb0,[],2805.0
BIOMD0000000474,dnabound_Foxo1_Pa1_Pd1_Pe0_pUb0,[],2805.0
BIOMD0000000474,cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb1,[],2805.0
BIOMD0000000474,nucleus_Foxo1_Pa1_Pd1_Pe0_pUb1,[],2805.0
BIOMD0000000474,dnabound_Foxo1_Pa1_Pd1_Pe0_pUb1,[],2805.0
BIOMD0000000474,cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb0,[],2805.0
BIOMD0000000474,nucleus_Foxo1_Pa1_Pd1_Pe1_pUb0,[],2805.0
BIOMD0000000474,dnabound_Foxo1_Pa1_Pd1_Pe1_pUb0,[],2805.0
BIOMD0000000474,cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb1,[],2805.0
BIOMD0000000474,nucleus_Foxo1_Pa1_Pd1_Pe1_pUb1,[],2805.0
BIOMD0000000474,dnabound_Foxo1_Pa1_Pd1_Pe1_pUb1,[],2805.0
BIOMD0000000474,nucleus_RNA_InR,[],2805.0
BIOMD0000000474,cytoplasm_RNA_InR,[],2805.0
BIOMD0000000474,nucleus_RNA_SOD2,[],2805.0
BIOMD0000000474,cytoplasm_RNA_SOD2,[],2805.0
BIOMD0000000474,E2F1,[],2805.0
BIOMD0000000474,SGK,[],2805.0
BIOMD0000000474,CDK2,[],2805.0
BIOMD0000000474,AMPK,[],2805.0
BIOMD0000000474,CBPP300,[],2805.0
BIOMD0000000474,SIRT1,[],2805.0
BIOMD0000000474,E3,[],2805.0
BIOMD0000000474,USP7,[],2805.0
BIOMD0000000474,SCF,[],2805.0
BIOMD0000000474,Proteasome,[],2805.0
BIOMD0000000477,mw4d2e70a7_f499_461d_ae18_bc53b365b091,[],25.0
BIOMD0000000477,mw8cc67de0_64e6_428f_ab09_4c2825cc172c,[],25.0
BIOMD0000000477,mw6ee00a71_ab68_454b_b1cd_60c1ebd19cfa,[],25.0
BIOMD0000000477,mw2dc73059_a841_48d5_b4bd_3ac24d94c42e,[],25.0
BIOMD0000000477,mw136c8391_14f4_4a28_83a3_35cc74a2e040,[],25.0
BIOMD0000000477,mw7204ab72_2ee5_4b92_b420_2583dacc4343,[],25.0
BIOMD0000000477,mw6939cefe_e7ff_4a3f_b45b_a9234d1b5573,[],25.0
BIOMD0000000477,mwf8cfed1b_6fcf_4cba_bc30_b44490814a7a,[],25.0
BIOMD0000000477,mw702be69a_eb4f_425e_87c7_ef7d85254536,[],25.0
BIOMD0000000477,mwbee11634_55df_4a3f_998a_634dfaf46fd7,[],25.0
BIOMD0000000477,mw805b55df_cc91_4227_bb52_930e961b682c,[],25.0
BIOMD0000000477,mwb71eb539_dca6_47ab_8df5_430d84af0bfb,[],25.0
BIOMD0000000477,mwa5d6f7e4_dc4d_4931_91ce_1e78e7b2f195,[],25.0
BIOMD0000000477,mw4079e13c_446e_4aa2_9ec4_233583833d02,[],25.0
BIOMD0000000477,mwe5fade7d_1715_4bb1_843f_923da8ecddf1,[],25.0
BIOMD0000000477,mw262497ec_3d54_4367_bfe3_76a9c57497cb,[],25.0
BIOMD0000000477,mw8bffd47e_34de_4738_81bf_7a39a40b3ae8,[],25.0
BIOMD0000000477,mw308b75ec_28b7_4d97_92e2_51a8ce04116a,[],25.0
BIOMD0000000477,mw75377e12_e23d_44b3_9823_5fac9b23edc8,[],25.0
BIOMD0000000477,mw67d0cf04_d6a7_4725_a869_098a96a3350d,[],25.0
BIOMD0000000477,mw46ee629a_dd6b_4163_9da1_2614bb1d74bc,[],25.0
BIOMD0000000477,mw0be0d193_fd6b_4824_8928_dbade8b5c99c,[],25.0
BIOMD0000000477,mw280197c8_98de_43f0_bf01_0f332a1ab689,[],25.0
BIOMD0000000477,mw9a5baf6d_0285_4ad3_9499_059c553d9cf6,[],25.0
BIOMD0000000477,mw05469f51_73f7_4ba1_9f1a_bce5fea143c2,[],25.0
BIOMD0000000477,mwf20834c8_a115_460b_859c_4e3ca1ffd953,[],25.0
BIOMD0000000477,mwb4633da9_f9d6_4ad8_a7e5_da075c830e17,[],25.0
BIOMD0000000477,mw9bb804c9_3e4e_4684_9f6b_4e6f6706a58e,[],25.0
BIOMD0000000477,mw64453fc5_a275_4bba_84f0_2af249b31514,[],25.0
BIOMD0000000477,mw323a57b4_8e59_4116_9ad1_fe547b89c858,[],25.0
BIOMD0000000477,mw173d8585_5817_4b4c_932a_cf7d673680ac,[],25.0
BIOMD0000000477,mw32c21c39_237b_4d4c_bb5d_117cb30ce68a,[],25.0
BIOMD0000000477,mw3832f277_aef2_4f1d_87af_abc2a3c1a7d5,[],25.0
BIOMD0000000477,mw13651143_feb5_49a5_adab_9105c2647446,[],25.0
BIOMD0000000477,mw8a358487_b18b_42df_a646_cd75eb5bfcc2,[],25.0
BIOMD0000000477,mwd9e7a9b9_6f1b_4bbc_afa5_6cb192b62ce8,[],25.0
BIOMD0000000477,mwfed5a135_c91b_4d20_91b2_3a61723544dd,[],25.0
BIOMD0000000477,mw97345a67_a8e8_42aa_8e62_69e9d2b6cf45,[],25.0
BIOMD0000000477,mw5c67812a_17f5_43cf_8acb_9bde272c1911,[],25.0
BIOMD0000000477,mw1f12e5bc_ebbc_4347_b6b7_5cd1740ac69a,[],25.0
BIOMD0000000477,mwda4716f1_ae00_4149_aec3_12531380425a,[],25.0
BIOMD0000000477,mw17ae9adc_54ab_407b_a34d_8413a3a10cc6,[],25.0
BIOMD0000000477,mwc844b7c0_98f5_4d0d_8f0c_00dfe8b54e6d,[],25.0
BIOMD0000000533,RCT0,[],20.0
BIOMD0000000533,alpha,[],20.0
BIOMD0000000533,BN1,[],20.0
BIOMD0000000533,BN2,[],20.0
BIOMD0000000533,BN3,[],20.0
BIOMD0000000533,BN4,[],20.0
BIOMD0000000533,BTX,[],20.0
BIOMD0000000533,BM,[],20.0
BIOMD0000000533,RCT1,[],20.0
BIOMD0000000538,ONLnr,[],12.0
BIOMD0000000538,ONLpcd,[],12.0
BIOMD0000000539,A,"[0.01284429, 0.02568857]",700.0
BIOMD0000000539,AgB,"[0.00570857, 0.01284429]",700.0
BIOMD0000000539,gB,"[0.00570857, 0.01284429]",700.0
BIOMD0000000539,rB,"[0.00713571, 0.01284429]",700.0
BIOMD0000000539,B,[0.00713571],700.0
BIOMD0000000539,AB,[],700.0
BIOMD0000000542,ADP,[],5000.0
BIOMD0000000542,ATP,[],5000.0
BIOMD0000000542,MT,[],5000.0
BIOMD0000000542,Hsc70,[],5000.0
BIOMD0000000542,Hsp90,[],5000.0
BIOMD0000000542,CHIP,[],5000.0
BIOMD0000000542,Bag2,[],5000.0
BIOMD0000000542,TauH3RUb,[],5000.0
BIOMD0000000542,TauH4RUb,[],5000.0
BIOMD0000000542,Nucleus3,[],5000.0
BIOMD0000000542,Nucleus4,[],5000.0
BIOMD0000000542,Agg33,[],5000.0
BIOMD0000000542,Agg43,[],5000.0
BIOMD0000000542,Tau03R,[0.0007992],5000.0
BIOMD0000000542,TauN3R,[],5000.0
BIOMD0000000542,TauH3R,[],5000.0
BIOMD0000000542,Tau0_3R,[0.0007992],5000.0
BIOMD0000000542,Tau03RMT,[],5000.0
BIOMD0000000542,TauN_3R,[],5000.0
BIOMD0000000542,TauN3RMT,[],5000.0
BIOMD0000000542,TauH_3R,[],5000.0
BIOMD0000000542,TauH3RMT,[],5000.0
BIOMD0000000542,TauH3R_Hsc70,[],5000.0
BIOMD0000000542,TauH3R_Hsp90,[],5000.0
BIOMD0000000542,Tau03R_Hsp90,[],5000.0
BIOMD0000000542,TauH3R_CHIP_Hsc70,[],5000.0
BIOMD0000000542,TauH3R_CHIP_Hsc70_Bag2,[],5000.0
BIOMD0000000542,Tau04R,[],5000.0
BIOMD0000000542,TauN4R,[],5000.0
BIOMD0000000542,TauH4R,[],5000.0
BIOMD0000000542,Tau0_4R,[],5000.0
BIOMD0000000542,Tau04RMT,[],5000.0
BIOMD0000000542,TauN_4R,[],5000.0
