model_name,num_species,num_reaction,deg0_min,deg0_median,deg0_max,deg0_values,deg0_num_nonzero_term,deg1_min,deg1_median,deg1_max,deg1_values,deg1_num_nonzero_term,deg2_min,deg2_median,deg2_max,deg2_values,deg2_num_nonzero_term
BIOMD0000000003,3,7,0.0,1.1102230246251565e-16,2.220446049250313e-16,"[np.float64(2.220446049250313e-16), 0.0, np.float64(1.1102230246251565e-16)]",3.0,0.9777294579089352,0.9882357177733633,0.9999733092640435,"[np.float64(0.9999733092640435), np.float64(0.9777294579089352), np.float64(0.9882357177733633)]",12.0,0.9999887446444242,0.9999932497982114,0.9999999999633848,"[np.float64(0.9999999999633848), np.float64(0.9999887446444242), np.float64(0.9999932497982114)]",30.0
BIOMD0000000004,5,7,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",3.0,0.8652855909888622,0.9217699948109296,0.9999758947187257,"[np.float64(0.9999758947187257), np.float64(0.9217699948109296), np.float64(0.8652855909888784), np.float64(0.9217699948109356), np.float64(0.8652855909888622)]",26.0,0.0,0.42010952007549307,0.9999056689947646,"[np.float64(0.9999056689947646), 0.0, np.float64(0.42010952008532954), 0.0, np.float64(0.42010952007549307)]",84.0
BIOMD0000000005,6,9,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.3525977666823412,0.5910576029583958,0.9988025620103933,"[np.float64(0.5493777687405845), np.float64(0.9988025620103933), np.float64(0.3525977666823412), np.float64(0.6327374371762071), np.float64(0.5491582032192974), np.float64(0.997552423129936)]",40.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",167.0
BIOMD0000000008,5,13,0.0,0.0,1.1102230246251565e-16,"[0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0, 0.0]",3.0,0.0797899879517483,0.9961564080385839,0.9985155849869957,"[np.float64(0.9977361962847987), np.float64(0.0797899879517483), np.float64(0.9849618805870786), np.float64(0.9985155849869957), np.float64(0.9961564080385839)]",20.0,0.0,0.999325718737471,0.9999999988451079,"[np.float64(0.9998074693050593), np.float64(0.08085432691313388), np.float64(0.9999999988451079), 0.0, np.float64(0.999325718737471)]",40.0
BIOMD0000000010,8,10,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4.0,0.11856186090119403,0.6610847378847013,0.9755567009407642,"[np.float64(0.37993360617938954), np.float64(0.37993360617938876), np.float64(0.5966614941986919), np.float64(0.725507981570711), np.float64(0.9755567009407642), np.float64(0.8220836471944687), np.float64(0.11856186090119403), np.float64(0.8728361103667357)]",47.0,0.0,0.0,0.02281855588065651,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.02281855588065651)]",6.0
BIOMD0000000012,6,12,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5.0,0.0,0.6339174397758383,0.9729023396613052,"[np.float64(0.9676445498590935), np.float64(0.9729023396613052), np.float64(0.9720850509728639), 0.0, np.float64(0.30019032969258297), 0.0]",34.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",87.0
BIOMD0000000013,18,21,0.0,0.0,2.220446049250313e-16,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(2.220446049250313e-16), 0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0, 0.0]",18.0,0.7940599402697143,0.9976617108252406,0.9999606158232115,"[np.float64(0.9999606158232115), np.float64(0.9999037929808541), np.float64(0.8395603758452835), np.float64(0.8508028862085573), np.float64(0.9995229099370306), np.float64(0.9844011606641596), np.float64(0.9995131378463583), np.float64(0.999719825003954), np.float64(0.9977408312555873), np.float64(0.9976770001261139), np.float64(0.9951422454172828), np.float64(0.9998871749467861), np.float64(0.7940599402697143), np.float64(0.9917372062914686), np.float64(0.9868332133918496), np.float64(0.9982269539409363), np.float64(0.8395603738718658), np.float64(0.9976464215243673)]",342.0,0.0,0.28036730296504153,0.9939378327290846,"[np.float64(0.9939378327290846), np.float64(0.9922214008748067), 0.0, 0.0, np.float64(0.6733620753270303), np.float64(0.7049944258575265), np.float64(0.6680143910972074), np.float64(0.6462465434976841), np.float64(0.2453129974531877), np.float64(0.3154216084768954), 0.0, np.float64(0.9626449633755465), 0.0, 0.0, 0.0, np.float64(0.42576305628625133), 0.0, np.float64(0.20996814791111307)]",3420.0
BIOMD0000000014,86,300,0.0,0.0,2.220446049250313e-16,"[0.0, 0.0, np.float64(2.220446049250313e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(2.220446049250313e-16), 0.0, np.float64(2.220446049250313e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(2.220446049250313e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12.0,0.0,0.4741444240537602,0.9999999662741117,"[np.float64(0.9994743020017974), np.float64(0.9876139391058043), np.float64(0.9999999662741117), 0.0, np.float64(0.9999910210366268), np.float64(0.9743733427974688), np.float64(0.4741444240537602), np.float64(0.9999643456030247), 0.0, np.float64(0.34390439463743006), np.float64(0.9999816683904696), np.float64(0.14833929425678694), 0.0, np.float64(0.4741444240537602), np.float64(0.31668605715936726), np.float64(0.7972065474063521), np.float64(0.9995139320794846), np.float64(0.4741444240537602), np.float64(0.9873793498118354), np.float64(0.8418585659569029), np.float64(0.9999741373110786), 0.0, np.float64(0.9999999593428127), np.float64(0.9999972770821753), np.float64(0.992645327704866), np.float64(0.9999996788184923), np.float64(0.9999897604183877), 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.7812733654183773), 0.0, np.float64(0.999999819961953), np.float64(0.9999940492132835), np.float64(0.952426064602878), np.float64(0.9999996522248736), np.float64(0.9717359324956047), np.float64(0.9999996564908702), 0.0, 0.0, np.float64(0.623665779864909), 0.0, np.float64(0.8201261150225432), np.float64(0.0320134121551644), np.float64(0.4741444240537602), np.float64(0.4741444240537602), np.float64(0.8315492547116543), np.float64(0.4741444240537602), np.float64(0.4741444240537602), np.float64(0.9982011039849018), np.float64(0.4741444240537602), np.float64(0.4741444240537602), np.float64(0.4741444240537602), np.float64(0.8105732690543009), np.float64(0.9960979234188099), 0.0, np.float64(0.4741444240537602), np.float64(0.4741444240537602), np.float64(0.4741444240537602), np.float64(0.4741444240537602), np.float64(0.4741444240537602), np.float64(0.4741444240537602), np.float64(0.4741444240537602), np.float64(0.4741444240537602), np.float64(0.4741444240537602), np.float64(0.4741444240537602), np.float64(0.4741444240537602), np.float64(0.9838516708026621), np.float64(0.999998801400122), np.float64(0.9743810479162319), 0.0, np.float64(0.9941720706409449), np.float64(0.999999688378182), np.float64(0.9994148437150507), np.float64(0.978158755223219), 0.0, np.float64(0.4741444240537602), np.float64(0.4741444240537602), np.float64(0.4741444240537602), np.float64(0.9752078242032828), np.float64(0.4741444240537602), np.float64(0.4741444240537602), np.float64(0.4741444240537602), np.float64(0.4741444240537602)]",3524.0,0.0,0.7464346444968801,0.999999999999996,"[np.float64(0.9928912271689003), np.float64(0.9999999999999957), np.float64(0.9999999683290556), np.float64(0.9999999999986966), np.float64(0.9999999997274506), 0.0, 0.0, np.float64(0.9999999990796932), np.float64(0.9999999999999946), 0.0, np.float64(0.9999999994256403), np.float64(0.9999999999727706), np.float64(0.9999999999998624), 0.0, np.float64(0.9999999999973446), 0.0, np.float64(0.9926130287278704), 0.0, np.float64(0.999999999999996), np.float64(0.9999999999998795), np.float64(0.9999999993096079), np.float64(0.9999999999986965), np.float64(0.9999999624409086), np.float64(0.9999964838609029), np.float64(0.9999998046563063), np.float64(0.9999995460797517), np.float64(0.9999841258825176), np.float64(0.9999999971857879), 0.0, 0.0, 0.0, 0.0, np.float64(0.9292161428814805), 0.0, np.float64(0.9999997002791887), np.float64(0.9999923499593485), np.float64(0.9999999987183898), np.float64(0.9999995886828922), np.float64(0.9999978435219782), np.float64(0.9999999999968586), np.float64(0.8916700290356853), np.float64(0.7746826169704739), np.float64(0.9999999999999787), np.float64(0.7181866720232862), 0.0, np.float64(0.9999999999999927), 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.9999999999991779), 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.9999999999999459), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.999999999999546), np.float64(0.9999975338766242), np.float64(0.9999993742404831), np.float64(0.9416721500260692), 0.0, np.float64(0.9999997167809013), np.float64(0.9999999959258145), np.float64(0.9433979801372542), np.float64(0.8615205341165566), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8775.0
BIOMD0000000015,16,37,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.0,0.0,0.9296250468697977,0.9363488255299728,"[np.float64(0.9351196530737934), np.float64(0.9325868824118062), np.float64(0.9363488255299728), np.float64(0.9243388056401077), np.float64(0.9351739115401976), 0.0, 0.0, np.float64(0.9242557558433934), np.float64(0.9327617103106217), np.float64(0.932909318660441), np.float64(0.9242864278754435), np.float64(0.9327829200839939), np.float64(0.9287172957189777), np.float64(0.9081557253718079), np.float64(0.9250346172450692), np.float64(0.9305327980206178)]",256.0,0.0,0.0,0.9327829192125313,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.9327829192125313), 0.0, 0.0, 0.0, np.float64(0.9305327910224656)]",1767.0
BIOMD0000000017,11,14,0.0,0.0,3.3306690738754696e-16,"[np.float64(3.3306690738754696e-16), 0.0, np.float64(3.3306690738754696e-16), 0.0, np.float64(2.220446049250313e-16), 0.0, 0.0, 0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0]",9.0,0.8072632929444585,0.9598633837717119,0.9981286256162918,"[np.float64(0.9598633837717119), np.float64(0.9485712210897399), np.float64(0.9598633837717128), np.float64(0.948571221089734), np.float64(0.9321850144114063), np.float64(0.9908185485485748), np.float64(0.9908185485485732), np.float64(0.8072632929444585), np.float64(0.9981286256162918), np.float64(0.8329530881247551), np.float64(0.9838081320644255)]",129.0,0.0,0.0,0.07125367178658815,"[0.0, 0.0, 0.0, 0.0, 0.0, np.float64(0.07125367178658815), np.float64(0.07125366197233585), 0.0, 0.0, 0.0, 0.0]",851.0
BIOMD0000000018,20,47,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",141.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",910.0
BIOMD0000000019,93,125,0.0,0.0,2.220446049250313e-16,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(2.220446049250313e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(2.220446049250313e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(2.220446049250313e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",27.0,0.0,0.08096666303656808,0.9999756308509145,"[np.float64(0.9999756308509145), np.float64(0.9994893235005511), np.float64(0.9972130345971271), np.float64(0.9987185541313842), 0.0, 0.0, np.float64(0.8066757486344793), np.float64(0.08096666303656808), np.float64(0.08096666303656808), 0.0, np.float64(0.9783361337670446), np.float64(0.08096666303656808), np.float64(0.988012742458291), np.float64(0.999602985711915), np.float64(0.08096666303656808), 0.0, np.float64(0.08096666303656808), 0.0, np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.9999447282779483), np.float64(0.9367825932853878), np.float64(0.9999447311235027), np.float64(0.9406226546976453), np.float64(0.9726691461062545), np.float64(0.9294619072742516), np.float64(0.9988148575481653), np.float64(0.9460402000607618), np.float64(0.999944730403694), np.float64(0.9920159570144913), np.float64(0.9899579331221755), np.float64(0.9918966837481009), np.float64(0.9635620793181965), np.float64(0.9840552555716194), np.float64(0.9972144526296225), 0.0, np.float64(0.9987908198277634), np.float64(0.9961028125377979), np.float64(0.9617998783506233), 0.0, 0.0, 0.0, np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), 0.0, 0.0, np.float64(0.08096666303656808), 0.0, np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), np.float64(0.08096666303656808), 0.0, np.float64(0.08096666303656808), np.float64(0.9489250587806847), 0.0, np.float64(0.08096666303656808), 0.0, 0.0, 0.0, np.float64(0.08096666303656808)]",1576.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
BIOMD0000000021,10,24,0.0,0.0,2.220446049250313e-16,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(2.220446049250313e-16), np.float64(2.220446049250313e-16), 0.0, 0.0]",8.0,0.0,0.9999995111298828,0.9999999999996237,"[np.float64(0.9999999999996237), np.float64(0.9999999999996237), np.float64(0.9999999970725599), np.float64(0.9999999970725599), np.float64(0.9999995111298828), np.float64(0.9999995111298828), np.float64(0.073636881305297), np.float64(0.073636881305297), 0.0, 0.0]",54.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",444.0
BIOMD0000000022,10,32,0.0,0.0,1.1102230246251565e-16,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0]",2.0,0.8312196001251568,0.9486299079888934,0.9779053984040543,"[np.float64(0.946805921405315), np.float64(0.9779053984040543), np.float64(0.9699882981302654), np.float64(0.9578363041138627), np.float64(0.9507307919352753), np.float64(0.9100859875718241), np.float64(0.8312196001251568), np.float64(0.9370529247615058), np.float64(0.9504538945724716), np.float64(0.9101505767478626)]",110.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",660.0
BIOMD0000000023,5,11,0.0,0.0,1.1102230246251565e-16,"[0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0, 0.0]",3.0,0.0,0.9179649834013726,0.9990449339359998,"[np.float64(0.9990340512226209), np.float64(0.9179649834013726), np.float64(0.9990449339359998), 0.0, 0.0]",24.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",103.0
BIOMD0000000026,11,10,0.0,0.0,1.1102230246251565e-16,"[0.0, 0.0, np.float64(1.1102230246251565e-16), np.float64(1.1102230246251565e-16), 0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0, 0.0, 0.0, 0.0]",9.0,0.0,0.9090320635243817,0.9999405633181835,"[np.float64(0.8715056281570495), np.float64(0.9992306089983551), np.float64(0.9992335566050937), np.float64(0.7678219678486387), np.float64(0.909309246540467), np.float64(0.7676712539944069), 0.0, np.float64(0.9999405633181835), 0.0, np.float64(0.9145234240947228), np.float64(0.9090320635243817)]",126.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",803.0
BIOMD0000000027,5,4,0.0,0.0,2.220446049250313e-16,"[np.float64(2.220446049250313e-16), 0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0]",3.0,0.0,0.9636308523650505,0.9999196418048647,"[np.float64(0.9999196418048647), np.float64(0.9636308523650505), np.float64(0.9914930498927581), 0.0, 0.0]",18.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",32.0
BIOMD0000000028,16,17,0.0,0.0,1.1102230246251565e-16,"[0.0, 0.0, np.float64(1.1102230246251565e-16), np.float64(1.1102230246251565e-16), 0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.0,0.0,0.827465952108714,0.9999998419017748,"[np.float64(0.8301269325299769), np.float64(0.9993270190699644), np.float64(0.9999209206105554), np.float64(0.9999998419017748), np.float64(0.7633946306339288), np.float64(0.7798990574958113), np.float64(0.9994606438482945), np.float64(0.9986567322735572), np.float64(0.7401743927225971), np.float64(0.7503109163528092), 0.0, np.float64(0.9808676489221853), 0.0, np.float64(0.9958996367596229), np.float64(0.8248049716874511), np.float64(0.7356775606460266)]",266.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2424.0
BIOMD0000000029,6,7,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4.0,0.0,0.982993261297388,0.9999969518992163,"[np.float64(0.9999969518992163), np.float64(0.9999923168554631), np.float64(0.9890195536833313), np.float64(0.9769669689114445), 0.0, 0.0]",28.0,0.0,0.9999998072750242,0.9999999357896191,"[np.float64(0.999999926161015), np.float64(0.9999999277620273), np.float64(0.9999996883890335), np.float64(0.9999999357896191), 0.0, 0.0]",112.0
BIOMD0000000030,18,20,0.0,0.0,1.1102230246251565e-16,"[np.float64(1.1102230246251565e-16), 0.0, 0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",12.0,0.0,0.7628063564251175,0.9999250721614832,"[np.float64(0.7803394412837773), np.float64(0.9915968972710059), np.float64(0.9915337621028626), np.float64(0.9999250721614832), np.float64(0.7628952575364382), np.float64(0.7766778940306848), 0.0, 0.0, np.float64(0.7627174553137968), np.float64(0.7627174553132212), np.float64(0.9994387162432095), np.float64(0.9994387162432018), 0.0, 0.0, 0.0, 0.0, np.float64(0.8271723243714979), np.float64(0.7311647548256349)]",324.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3214.0
BIOMD0000000031,6,4,0.0,0.0,1.1102230246251565e-16,"[np.float64(1.1102230246251565e-16), 0.0, 0.0, 0.0, 0.0, 0.0]",3.0,0.0,0.0,0.9999954904386235,"[np.float64(0.9997921062892693), np.float64(0.9999954904386235), 0.0, 0.0, 0.0, 0.0]",18.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32.0
BIOMD0000000035,9,16,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",57.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",344.0
BIOMD0000000036,2,5,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.033478800141718,0.22877077492555603,0.42406274970939406,"[np.float64(0.42406274970939406), np.float64(0.033478800141718)]",6.0,0.0,0.0,0.0,"[0.0, 0.0]",12.0
BIOMD0000000038,13,10,0.0,0.0,1.1102230246251565e-16,"[0.0, 0.0, 0.0, 0.0, np.float64(1.1102230246251565e-16), 0.0, np.float64(1.1102230246251565e-16), np.float64(1.1102230246251565e-16), np.float64(1.1102230246251565e-16), 0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0]",13.0,0.43313010539289654,0.7526502507628008,0.9201583821065391,"[np.float64(0.7514180506536678), np.float64(0.7526502507628008), np.float64(0.7385166352690442), np.float64(0.7581221527330952), np.float64(0.7217307797910331), np.float64(0.9201583821065391), np.float64(0.7548542294212697), np.float64(0.6883715316556935), np.float64(0.43313010539289654), np.float64(0.7794103275140246), np.float64(0.7601295259855576), np.float64(0.7511381003152509), np.float64(0.7693300526820467)]",182.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1365.0
BIOMD0000000039,5,7,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",4.0,0.41219622282610824,0.78031969814977,0.9814309971182295,"[np.float64(0.41219622282610824), np.float64(0.78031969814977), np.float64(0.5977315743400707), np.float64(0.9814309971182242), np.float64(0.9814309971182295)]",25.0,0.0,0.7143498132912374,0.8386991214676577,"[np.float64(0.7143498132912374), np.float64(0.8386991214676577), np.float64(0.776211911092909), 0.0, 0.0]",73.0
BIOMD0000000041,10,9,0.0,0.0,1.1102230246251565e-16,"[0.0, 0.0, 0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",10.0,0.0,0.8332028005438372,0.9999999990197269,"[np.float64(0.9998565712506201), np.float64(0.8362120356002052), np.float64(0.9999999990197269), 0.0, 0.0, np.float64(0.8248124455023484), np.float64(0.8301935654874693), np.float64(0.9999999931845627), np.float64(0.9994195209167769), np.float64(0.8206560816681159)]",107.0,0.0,0.0,0.6062249693904223,"[0.0, 0.0, np.float64(0.6062249693904223), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",631.0
BIOMD0000000042,15,25,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",9.0,0.0,0.916018354917665,0.9889083922058545,"[np.float64(0.9288114486989886), np.float64(0.9364346173776772), 0.0, np.float64(0.9665367834775381), np.float64(0.9845771979499253), np.float64(0.9818558499522455), np.float64(0.8647224664565488), np.float64(0.832877205698546), np.float64(0.8328898422895474), np.float64(0.875590255610677), np.float64(0.16505037529273436), np.float64(0.9234247912408474), np.float64(0.916018354917665), np.float64(0.9889083922058545), np.float64(0.8503110540857152)]",224.0,0.0,0.32033148274498324,0.9754077572727633,"[0.0, np.float64(0.6823420997098378), 0.0, 0.0, np.float64(0.9493804067451113), np.float64(0.9017757021007102), np.float64(0.32033148274498324), np.float64(0.2316272111075255), np.float64(0.23168527529702776), np.float64(0.5226151497714817), 0.0, np.float64(0.8544603556954853), np.float64(0.42425527993780965), np.float64(0.9754077572727633), 0.0]",1968.0
BIOMD0000000043,5,7,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",5.0,0.9983328683239974,0.9999999239958149,0.9999999268260578,"[np.float64(0.9999999268260578), np.float64(0.9999992837342234), np.float64(0.9999999239958149), np.float64(0.9983328683239974), np.float64(0.9999999239958183)]",25.0,0.9984106075955135,0.9999999243484208,0.9999999271049517,"[np.float64(0.9999999271049517), np.float64(0.999999318587784), np.float64(0.9999999243484208), np.float64(0.9984106075955135), np.float64(0.9999999243484237)]",90.0
BIOMD0000000044,4,8,0.0,0.0,1.1102230246251565e-16,"[0.0, np.float64(1.1102230246251565e-16), 0.0, 0.0]",4.0,0.4291552723755446,0.5501228269408104,0.6898330683339124,"[np.float64(0.6898330683339124), np.float64(0.4291552723755446), np.float64(0.5320938197994425), np.float64(0.5681518340821783)]",16.0,0.0,0.0,0.4058887841151213,"[0.0, 0.0, np.float64(0.4058887841151213), 0.0]",35.0
BIOMD0000000045,4,8,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",2.0,0.052171695969884024,0.35910480213753787,0.576591208063963,"[np.float64(0.576591208063963), np.float64(0.052171695969884024), np.float64(0.33523979958145167), np.float64(0.38296980469362407)]",20.0,0.1842982820764265,0.30805038663859546,0.5720531836900553,"[np.float64(0.5720531836900553), np.float64(0.1842982820764265), np.float64(0.22077140940990692), np.float64(0.395329363867284)]",60.0
